Number;Date;UID;Desc
1347609;07.01.2023 2:53;c1c6e9fb-cbac-4cf1-bddb-97679da9fd35;Х/б в квартире 
1347618;07.01.2023 7:32;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Не горит елка во дворе
1347622;07.01.2023 8:01;a720fc3e-977c-4a64-8b26-63ca17d98df0;Течь змеевика
1347625;07.01.2023 8:16;b4a75182-7490-4605-be2e-df8d7da4282f;Х/Б в зале, в спальне
1347630;07.01.2023 9:32;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Х/Б
1347632;07.01.2023 9:37;be24280b-3eb6-4a6d-861c-90275e8ba270;Х/Б на кухне, Х/З
1347635;07.01.2023 9:59;c5611bc8-bdb7-4245-8465-91ded2273592;Нет света в тамбуре во 2 подъезде 
1347637;07.01.2023 10:08;1180c488-99f9-4264-b8a8-71b8e014bd09;Во 2 подъезде течь  батареи  на 2 эт 
1347638;07.01.2023 10:11;d0ff062b-bdb1-44e9-92b1-99b718fd702c;Не работает котел, остывают батареи
1347639;07.01.2023 10:13;7d118324-b82f-4458-8a72-f323e7bbeaff;В 3 подъезде в подвале течь отопления
1347641;07.01.2023 10:24;592c0ef3-2239-4d8f-9d28-dd94d6633825;Течь сверху в ванной
1347648;07.01.2023 10:53;9f8c4b9c-80e1-48b2-af6b-9388dfa4331c;Не работает лифт в 1 подъезде
1347651;07.01.2023 11:04;a0f4aae4-6a67-43c2-85e1-fc382e3a7100;Чуть теплые батареи
1347653;07.01.2023 11:08;9124a718-2be2-4b26-bc13-89740d4ce4f4;При вызове с домофона идет шум, свист. Входная дверь в подъезд закрывается с гулом
1347668;2023-01-07 11:51:02.039;592c0ef3-2239-4d8f-9d28-dd94d6633825;Капельная течь трубы отопления к змеевику .Аварийка была Перекрывать не стали требуется замена трубы Ф15
1347684;07.01.2023 13:02;1026b2ec-5365-420e-879f-326758de6aa1;Проверить вентканал, дует в квартиру
1347686;07.01.2023 13:05;1026b2ec-5365-420e-879f-326758de6aa1;Проверить вентканал, дует в квартиру
1347691;2023-01-07 13:31:21.085;1180c488-99f9-4264-b8a8-71b8e014bd09;Х/Б в 4 подъезде на 1 и 2 эт
1347694;07.01.2023 13:39;18433152-d0de-4707-9e47-b969094ca48e;Порыв радиатора ЦО в спальне
1347695;07.01.2023 13:43;83a9e737-f9d9-4bda-9a80-2d236dafcb01;Убавить  отопление
1347697;07.01.2023 13:52;d5378a17-40ad-48b8-83e7-691b3b940727;Сломан доводчик на вх. двери. Отремонтировать   и отрегулировать
1347702;07.01.2023 14:06;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Х/Б в квартире
1347709;07.01.2023 14:38;8dd6e39a-09a7-4c00-bf50-c293a3b73a4e;Течь в соединении радиатора ЦО с трубой на 1 эт около лифта
1347710;07.01.2023 14:39;8dbdaf40-0c1f-42fe-b16b-e83e7a6b60f6;Течь трубы ЦО
1347711;07.01.2023 14:42;9f8c4b9c-80e1-48b2-af6b-9388dfa4331c;В 4-м подъезде не работает лифт
1347715;07.01.2023 15:13;250821bd-8162-4fa0-90a2-77151e6ce4b7;Снег не убран, крыльцо, вх. группы, проезж. часть. На корке льда- слежавш. корка снега, скользко, травмоопасно, колейность. Скамейки и урны не очищены. Составить АКТ, копию заявителю.
1347716;2023-01-07 15:19:10.037;e68d7013-5b25-473a-993d-90c16e6047ad;Засор мусоропровода во 2-м подъезде
1347719;2023-01-07 15:45:41.044;c6eca7fa-d648-41b5-b20b-a1741f6d0308;Х/Б  в угловой комнате
1347728;2023-01-07 16:32:58.050;78bcccc8-c695-4bb0-aaad-39d8b29d096c;Дым из квартиры
1347729;2023-01-07 16:34:13.066;78bcccc8-c695-4bb0-aaad-39d8b29d096c;Дым из квартиры
1347734;07.01.2023 16:48;dc90c6bd-7519-42d9-a703-deb2873ee534;Х/Б по всей квартире
1347751;2023-01-07 18:53:04.031;92a6d9c7-6251-43ff-a6f1-10eb04b138dc;В 4-м подъезде не работает лифт
1347752;07.01.2023 19:09;27a542ba-12f8-4f25-96d8-3bca378eec2e;х/б кухня 
1347753;07.01.2023 19:19;dc90c6bd-7519-42d9-a703-deb2873ee534;х/б в угловой спальне
1347760;07.01.2023 19:42;dc90c6bd-7519-42d9-a703-deb2873ee534;х/б  в квартире
1347773;07.01.2023 20:56;dc90c6bd-7519-42d9-a703-deb2873ee534;х/б в угловой комнате и зал
1347776;07.01.2023 21:07;74e79aff-27b1-40ca-83ae-42c3ae319cde;промерзает стена в ванной-треб.обследование
1347778;07.01.2023 21:21;74e79aff-27b1-40ca-83ae-42c3ae319cde;промерзает стена в ванной-треб.обследование
1347781;07.01.2023 21:29;dc90c6bd-7519-42d9-a703-deb2873ee534;х/б в комнате с южной стороны
1347782;07.01.2023 21:37;0ea9b674-c6c0-453d-9d1d-ea52b8f2dc9e;х/б зал
1347783;07.01.2023 21:46;dc90c6bd-7519-42d9-a703-deb2873ee534;х/б  в квартире
1347784;07.01.2023 21:51;eebac655-b830-4e48-b7c0-f86d9a494ba3;не раб домофон на квартиру
1347785;07.01.2023 21:52;eebac655-b830-4e48-b7c0-f86d9a494ba3;не раб.вентиляция
1347788;07.01.2023 22:45;fce2db74-28a4-4eac-95a6-c1269270601c;нет света в квартире
1347789;07.01.2023 23:12;dc90c6bd-7519-42d9-a703-deb2873ee534;х/б  в квартире,остыли  батареи снова!
1347804;08.01.2023 5:38;3fe06ae9-9751-47b5-be69-4586bdbbc9f5;п №2 не раб. лифт
1347808;08.01.2023 7:10;c2a0aedf-09fc-441d-bbee-7905faf77ada;в подвальном помещении открыты вент.колодцы,произвести изоляцию,т.к в квартире холодно,несмотря на огненные батареи-записано со слов заявителя
1347812;2023-01-08 08:21:15.076;2af8dffe-a79e-405f-b952-3ae6a4772e13;Нет ЦО в квартире.
1347815;08.01.2023 8:23;727ce93c-1e4a-43e7-a9a4-07274dabe8a1;Нет ЦО в квартире (кухня, зал, комната)
1347816;08.01.2023 8:24;144c453c-394a-45fa-ae08-06d557809adc;В 1 подъезде между 1 и 2 этажами отремонтировать окно (общий коридор) не закрывается.
1347820;08.01.2023 8:34;3fe06ae9-9751-47b5-be69-4586bdbbc9f5;Чуть теплые радиаторы в спальне и кухне.
1347822;08.01.2023 8:39;dc90c6bd-7519-42d9-a703-deb2873ee534;Нет ЦО 
1347827;08.01.2023 9:13;27a542ba-12f8-4f25-96d8-3bca378eec2e;Во 2 подъезде нет ЦО общий коридор.
1347830;08.01.2023 9:24;cfa0b7d5-262f-4f16-bb23-c9bc7119d2d5;Х/Б кухня и ванная
1347834;08.01.2023 9:38;724dcbad-b9b7-48b9-b4d5-0a48356638d3;Х/Б зал
1347846;08.01.2023 10:05;b4a75182-7490-4605-be2e-df8d7da4282f;Х/Б зал
1347847;08.01.2023 10:06;27a542ba-12f8-4f25-96d8-3bca378eec2e;Чуть теплые вся квартира
1347851;08.01.2023 10:13;224cdb86-9bae-48df-a24f-def3a0a2c46b;Нет ЦО (зал)
1347854;08.01.2023 10:29;a720fc3e-977c-4a64-8b26-63ca17d98df0;Х/Б (зал)
1347862;08.01.2023 11:01;a3b02e79-7d70-423f-b318-5d1516f2a9a2;Течь кровли.
1347874;08.01.2023 11:44;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Х/Б 
1347881;2023-01-08 12:16:10.027;47a84439-bd30-45fd-af3f-cac6e7b64888;Во 2 подъезде застряли люди в лифте
1347888;08.01.2023 12:36;1a17464f-4ce7-4d01-bd3e-f1f0cb135fe8;Чуть теплые радиаторы (зал)
1347891;08.01.2023 12:46;250821bd-8162-4fa0-90a2-77151e6ce4b7;Снег не убран (проезжая часть крыльцо входные группы). На корке льда слежавшееся корка снега, скользко травмоопасно. скамейки не очищены, урны не очищены.Составить акт. Копию заявителю.
1347904;08.01.2023 13:25;d5378a17-40ad-48b8-83e7-691b3b940727;В 4 подъезде не работает доводчик на входной, домофонной двери.
1347916;08.01.2023 14:19;43ef53e2-f601-45c9-b05e-938920fa7e03;Автомат счетчика не срабатывает. Нет электричества.
1347939;08.01.2023 15:27;a649e12e-99d1-4ce1-b273-1f972f6e7bf9;Подогнать дверь на пож. лестницу на 4 этаже, так как она плохо закрывается. И отрегулировать люк мусоропровода на 4 этаже.
1347942;08.01.2023 15:33;7341f0c1-d066-4379-8a96-fd6baf55c347;Опломб. сч. ХВС
1347943;08.01.2023 15:45;9f8c4b9c-80e1-48b2-af6b-9388dfa4331c;В 4 подъезде не всегда открываются двери лифта, лифт работает некорректно- проезжает нужный этаж, останавливается не на том этаже, кот нужен.
1347955;2023-01-08 16:15:20.042;4593c91a-8b75-46e4-83e5-557d730abea0;Привезти для дворника песко-соляную смесь.
1347959;08.01.2023 16:44;b13bba64-2e2c-4b47-91c1-5a741088977c;Вызвать техника для составления АКТа о протопе с верхнего этажа в кладовой.
1347960;08.01.2023 16:48;f676b12c-304e-40ee-8bdb-a2d7502862c7;Вызвать техника для составления АКТа о температуре в квартире. Очень холодно.
1347961;08.01.2023 16:51;27a542ba-12f8-4f25-96d8-3bca378eec2e;Чуть теплая батарея на кухне.
1347968;08.01.2023 17:14;a4b0fada-c9b5-4822-bc5e-5eb22a471293;Лопается плитка в санузле  из-за того что промерзает вент. шахта. Проверить вентканал.
1347973;08.01.2023 17:23;3fe06ae9-9751-47b5-be69-4586bdbbc9f5;В двухкомнатных квартирах № 47 и № 58 по стоякам чуть теплые батареи во всех комнатах.
1347974;08.01.2023 17:24;9f8c4b9c-80e1-48b2-af6b-9388dfa4331c;В 3 подъезде не работает лифт. Не открываются двери. На всех этажах горят красные кнопки. 
1347978;08.01.2023 17:41;eae9bf3e-b8ba-4d8f-8365-9dc7849ebb69;После отключения ГОРТЕПЛО нет ЦО. Развоздушить.
1347980;08.01.2023 17:54;293c01d9-42e5-4944-9076-ced2e32fec57;Х/Б во всей квартире, в кв. №4 и кв.№ 2, №1 тоже Х/Б. 
1347981;08.01.2023 17:59;47a84439-bd30-45fd-af3f-cac6e7b64888;В первом подъезде сработала пожарная сигнализация.
1347982;08.01.2023 18:05;27a542ba-12f8-4f25-96d8-3bca378eec2e;Х/Б на кухне. Просьба зайти в квартиру 09.01.22 г до 12:00 часов.
1347986;08.01.2023 18:17;b4a75182-7490-4605-be2e-df8d7da4282f;Остывают батареи в зале и в спальне
1347990;08.01.2023 19:03;27a542ba-12f8-4f25-96d8-3bca378eec2e;Чуть теплые батареи в квартире
1347991;08.01.2023 19:05;9124a718-2be2-4b26-bc13-89740d4ce4f4;Искрит в эл.щитке в квартире
1347999;08.01.2023 19:49;079ef00a-be93-4955-8503-89b3301f0030;Течь батареи в комнате
1348003;08.01.2023 20:08;6d674625-31ce-4300-98f0-28e8ab7b78b8;Х/Б на кухне
1348006;08.01.2023 20:24;d8d75ec2-60b8-4d33-b485-2bf0a0de0ca9;Х/З по стояку
1348008;08.01.2023 21:18;63f03b88-1b23-40f3-aafa-6307e69bd11f;Прогнать ЦО на Хмельницкого 120 и 122
1348032;09.01.2023 6:59;9fb35228-3ba5-41b2-bd92-b3925e05c34e;Х/Б в зале
1348034;09.01.2023 7:20;43ef53e2-f601-45c9-b05e-938920fa7e03;Нет света площадках
1348035;09.01.2023 7:22;43ef53e2-f601-45c9-b05e-938920fa7e03;На 4 эт вставить стекло на окно, на 5 эт закрыть форточку
1348036;09.01.2023 7:27;a940e431-7ece-4907-98ab-960d3fbc05b7;Течь батареи в комнате
1348037;09.01.2023 7:31;c5611bc8-bdb7-4245-8465-91ded2273592;Во 2 подъезде на 2 эт проверить эл.щиток ( искрит), нет света в тамбуре, проверить светильник на 8 эт( со стороны мусоропровода)
1348038;09.01.2023 7:34;eae9bf3e-b8ba-4d8f-8365-9dc7849ebb69;Чуть теплые батареи
1348041;09.01.2023 7:48;eebac655-b830-4e48-b7c0-f86d9a494ba3;Не идет вызов к квартиру с домофона
1348046;09.01.2023 8:00;798d06fe-ab55-4b7d-b831-669c222a9285;Чуть теплые батареи ЦО в зале
1348048;09.01.2023 8:05;90d1cab6-1aa0-4c28-9df9-01f930e6dede;Протекает кровля во втором подъезде. Устранить течь.
1348051;09.01.2023 8:08;a649e12e-99d1-4ce1-b273-1f972f6e7bf9;Заменить автомат в эл/щитке.
1348052;09.01.2023 8:09;3ccb8813-62a8-4136-b7cd-923a55f34174;Не работает розетка 
1348053;09.01.2023 8:09;2508d377-c5bf-4aee-94cd-a56b61903a4c;Течь батареи ЦО на л\площадке 5 этажа в 3 подъезде за мусоропроводом.
1348054;09.01.2023 8:11;12f679c6-55f1-4662-a71a-b2f030977073;Низкая t батарей ЦО в 39 и 40 квартирах.
1348055;09.01.2023 8:11;27a542ba-12f8-4f25-96d8-3bca378eec2e;Чуть теплые в квартире. Х/Б в дет спальной кухня 
1348056;09.01.2023 8:11;12f679c6-55f1-4662-a71a-b2f030977073;Вызвать техника для составления АКТа о температуре в квартире. Очень холодно, отсырели стены.
1348057;09.01.2023 8:13;3305e947-6dbe-43ed-9e6e-c357f4c93b45;Сильный запах газом в тамбуре 1 подъезда
1348058;09.01.2023 8:13;1d560926-0842-47a4-be01-0c769b993dbe;Не закрывается дверь домофона 
1348059;09.01.2023 8:14;bf2f1a61-17fe-422b-8c69-3f8adcf97125;На дер. двери 1 подъезда прикрепить шпингалет и отрегулировать доводчик-сильно хлопает дверь
